,AEC,AECI,AVA,AZPS,BANC,BCHA,BPAT,CHPD,CISO,CPLE,CPLW,DEAA,DOPD,DUK,EEI,EPE,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GRIS,GRMA,GVL,GWA,HGMA,HQT,HST,IESO,IID,IPCO,ISNE,JEA,LDWP,LGEE,MHEB,MISO,NBSO,NEVP,NEWL,NSB,NWMT,NYIS,OVEC,PACE,PACW,PGE,PJM,PNM,PSCO,PSEI,SC,SCEG,SCL,SEC,SEPA,SOCO,SPA,SRP,SWPP,TAL,TEC,TEPC,TIDC,TPWR,TVA,WACM,WALC,WAUE,WAUW,WWA,YAD
SCEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012825008872615612,0.002832533739336411,0.0,0.0,0.01322128961737011,3.412593545125894e-08,0.0,0.0,4.11579268401194e-06,3.2838803289045897e-05,3.433348063897276e-05,0.0,0.0,-0.0,0.0,0.0,7.015070652548394e-06,-0.0,-0.0,0.0,1.786012175986622e-05,0.0,0.0,0.0,1.5669913140313635e-07,0.0,0.0,1.4621776734855813e-08,0.0,4.6570258331053375e-06,0.0,0.0,0.0,1.823043429384466e-05,0.0,5.4936295425948475e-06,2.567099845015634e-09,0.0,0.0,0.0,0.00012097498286871794,0.0,0.0,0.0,0.11378784209348675,0.875242145421172,0.0,0.0,0.15387188190502768,0.0009419605716365206,0.0,0.0,0.0,0.00021385647433734954,1.8692456320939743e-06,0.0,0.0,0.0,2.881564131855262e-07,0.0,0.0,0.0,0.0,-0.0,0.0
SCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352131251859069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650465925769554,0.05889674078897495,0.04028406615332583,0.0,0.0,-0.0,0.0,0.0,0.008230903624630853,-0.0,-0.0,0.0,0.020955589503040592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264539516975689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999838330650251,0.0,0.0,0.0,0.0,0.0,0.0,0.03181832875300172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
SEPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25130093238244e-06,1.6410706100849872e-05,0.0,0.0,7.679344783767205e-05,4.278009424039705e-08,0.0,0.0,2.0112426957883517e-05,0.00016047164744251353,0.00016777560838855028,0.0,0.0,-0.0,0.0,0.0,3.428017563951783e-05,-0.0,-0.0,0.0,8.72761146958619e-05,0.0,0.0,0.0,4.094633599311665e-10,0.0,0.0,1.8329782858922348e-08,0.0,5.838023233231551e-06,0.0,0.0,0.0,8.908570141779809e-05,0.0,1.4355153028518836e-08,3.21810294258838e-09,0.0,0.0,0.0,3.161142152447764e-07,0.0,0.0,0.0,0.0022625364915242994,0.0005748054700806983,0.0,0.0,0.8242961261519056,0.004603029027151739,0.0,0.0,0.0,0.001045041149980322,9.134344008111318e-06,0.0,0.0,0.0,3.612313728266409e-07,0.0,0.0,0.0,0.0,-0.0,0.0
SOCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018106721571709227,0.0010302384780711293,0.0,0.0,0.004804833647321362,9.004627699983664e-06,0.0,0.0,0.00423724308265265,0.033807823367688644,0.03534660623359375,0.0,0.0,-0.0,0.0,0.0,0.0072220740642008644,-0.0,-0.0,0.0,0.018387145124267795,0.0,0.0,0.0,3.5702476755921746e-08,0.0,0.0,3.858169866074752e-06,0.0,0.0012288244486723019,0.0,0.0,0.0,0.01876838498338777,0.0,1.251673696553827e-06,6.773668785158177e-07,0.0,0.0,0.0,2.7563053319081677e-05,0.0,0.0,0.0,0.11130579916783485,0.12109878668897586,0.0,0.0,0.021289763412023054,0.9697563076495337,0.0,0.0,0.0,0.22016703370081347,0.0019244040534734318,0.0,0.0,0.0,7.603428846087807e-05,0.0,0.0,0.0,0.0,-0.0,0.0
SPA,0.0,0.05547235311474315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95807460697427e-08,3.4496207890822005e-05,0.0,0.0,6.363934630249782e-06,8.870358488607815e-05,0.0,0.0,5.3583539888892734e-08,4.2752865876297564e-07,4.4698787586881925e-07,0.0,0.0,-0.0,0.0,0.0,9.132926437096926e-08,-0.0,-0.0,0.0,2.3252107679228675e-07,0.0,0.0,0.0,7.854251180195908e-09,0.0,0.0,3.800640177726519e-05,0.0,0.0034422003533348886,0.0,0.0,0.0,2.3734217881544523e-07,0.0,2.753579163593313e-07,6.672665701387593e-06,0.0,0.0,0.0,6.0636449829854624e-06,0.0,0.0,0.0,1.4101473164888856e-06,1.531397075992862e-06,0.0,0.0,2.692271518911917e-07,1.2263392677701566e-05,1.0,0.0,0.007545279976224117,2.784199254658107e-06,2.4335724750793936e-08,0.0,0.0,0.0,0.0007490053098757525,0.0,0.0,0.0,0.0,-0.0,0.0
SRP,0.0,3.598879253993125e-12,0.0,0.00010298939147074547,0.0,0.0,0.0,0.0,0.04113276334838362,7.736414452646575e-18,2.680005641865199e-15,0.0,0.0,4.94413205286499e-16,6.891369297771623e-15,0.027057281936328736,0.0,4.16289783699815e-18,3.3214642640435845e-17,3.4726426538393386e-17,0.0,0.0,-0.0,0.0,0.0,7.095357975469445e-18,-0.0,-0.0,0.0,1.806453044427808e-17,0.0,0.0,0.0007264307917097003,6.101956928764858e-19,0.0,7.889109832507233e-05,2.9527121216464555e-15,0.0,3.7841958867279194e-13,0.0,0.001137524122599851,0.0,1.843908119672498e-17,0.0,2.1392518612794942e-17,5.183984796994747e-16,0.0025886137802305946,3.02596539780774e-05,1.8144432789172575e-06,4.710837439321048e-16,1.0221833957990285e-05,7.230455326081369e-08,0.0,1.0955415087977746e-16,1.1897402800290642e-16,0.0,0.0,2.0916220365301704e-17,9.527412888009876e-16,0.0,0.7240507557171212,6.873936668564074e-11,2.1630405678723446e-16,1.890639105533643e-18,0.09237100812280262,0.011849733316950205,0.0,5.819011940695305e-14,5.5380455274416e-07,0.0001379029898834132,0.0,0.0,-0.0,0.0
SWPP,0.0,0.05177966553976481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1130936176604702e-07,3.855916967108332e-05,0.0,0.0,7.1134785585743105e-06,9.9151089037982e-05,0.0,0.0,5.989460675481343e-08,4.778829645469023e-07,4.996340873493103e-07,0.0,0.0,-0.0,0.0,0.0,1.0208602093195215e-07,-0.0,-0.0,0.0,2.599073985324112e-07,0.0,0.0,0.0,8.77932452329223e-09,0.0,0.0,4.2482794032176453e-05,0.0,0.005444594928666081,0.0,0.0,0.0,2.652963297303249e-07,0.0,3.077895590952859e-07,7.45857196108437e-06,0.0,0.0,0.0,6.777820810453673e-06,0.0,0.0,0.0,1.5762344026279029e-06,1.7117649532347648e-06,0.0,0.0,3.009367134698008e-07,1.3707774503771627e-05,0.0,0.0,0.9890027325725134,3.112122114936254e-06,2.7201985293702533e-08,0.0,0.0,0.0,0.0008372231208557135,0.0,0.0,0.0,0.0,-0.0,0.0
TAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961731785361335e-05,0.011983311593561757,8.89231632124534e-06,0.0,0.0,-0.0,0.0,0.0,1.8168920277641752e-06,-0.0,-0.0,0.0,4.625742839612057e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029821169721530798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729666391812933,0.0006821123369546885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05313546504087943,0.004384387209447117,0.011926535884278161,0.0,0.0,-0.0,0.0,0.0,0.0024368485312670084,-0.0,-0.0,0.0,0.006204130169803687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586595712936928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148614342882052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
TEPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755985971651468,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995102118684071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
TIDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529345901891593,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
TPWR,0.0,7.451139933341346e-15,7.918042852573728e-06,2.1322981776805735e-07,9.097523550417683e-06,0.0,2.7303932977390324e-05,0.0,2.4734148179880052e-06,1.601751617674699e-20,5.548698817145711e-18,0.0,0.0,1.0236358925890663e-18,1.4267929915418816e-17,1.68229500583241e-08,0.0,8.618887193078496e-21,6.8767783713559e-20,7.189778963419538e-20,0.0009277370720970624,0.0,-0.0,0.0,0.0,1.4690269225818653e-20,-0.0,-0.0,0.0,3.740090585730943e-20,0.0,0.0,2.036540112849342e-06,1.263352608815689e-21,0.0,5.513837591631099e-06,6.113311853085857e-18,0.0,7.834820536393116e-16,0.0,1.1533700292333521e-06,0.0,3.817637785057612e-20,0.0,4.429119135733274e-20,1.0732951401985485e-18,5.359480590651328e-06,3.3420463682406424e-05,1.2507996151332194e-05,9.753344440399947e-19,2.116334275784834e-08,1.496997554353304e-10,0.008206487568918912,2.268215327251911e-19,2.4632449952282314e-19,2.5720743400061508e-05,0.0,4.330506077566913e-20,1.972560945258571e-18,0.0,3.654704938459718e-08,1.42318373014509e-13,4.4783714082177865e-19,3.914389882113395e-21,4.685451656190342e-08,1.2491291838327104e-06,0.6682279704148406,1.2047715186831254e-16,1.1466000737979018e-09,1.607231496023517e-07,0.0,0.0,-0.0,0.0
TVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012344470097122573,0.0427630263458897,0.0,0.0,0.007889015080098026,0.10996089046841129,0.0,0.0,6.642452803006199e-05,0.0005299834508235384,0.0005541059577495523,0.0,0.0,-0.0,0.0,0.0,0.00011321579898889636,-0.0,-0.0,0.0,0.00028824341980756386,0.0,0.0,0.0,9.73647744728818e-06,0.0,0.0,0.047114418073358054,0.0,0.0006229727490673195,0.0,0.0,0.0,0.000294219871291305,0.0,0.0003413458623942329,0.008271731782485869,0.0,0.0,0.0,0.007516762740420465,0.0,0.0,0.0,0.0017480810365432592,0.0018983876057902765,0.0,0.0,0.00033374589536883564,0.015202244427164098,0.0,0.0,0.0,0.003451416644286522,3.016764167117047e-05,0.0,0.0,0.0,0.9285001383572328,0.0,0.0,0.0,0.0,-0.0,0.0
WACM,0.0,6.080948277942563e-06,0.0,0.034407246955016964,0.0,0.0,0.0,0.0,0.0030032178406138887,1.3072051831434133e-11,4.528347450027471e-09,0.0,0.0,8.353992776898935e-10,1.1644197347675355e-08,0.005727800729230917,0.0,7.03395825382506e-12,5.612206181764325e-11,5.867649030554155e-11,0.0,0.0,-0.0,0.0,0.0,1.1988872595390322e-11,-0.0,-0.0,0.0,3.052324558404971e-11,0.0,0.0,0.010912611192484663,1.0310344376483834e-12,0.0,0.017965071071370655,4.9891336786206176e-09,0.0,6.39407377595765e-07,0.0,0.0030221438347835805,0.0,3.1156115872922827e-11,0.0,3.614647506581173e-11,8.759266760391803e-10,0.03888675429723967,0.000454567513451221,2.725698615698785e-05,7.959799924524337e-10,0.009807913645681584,0.12217143660791217,0.0,1.8511127440429406e-10,2.0102783662481446e-10,0.0,0.0,3.534168423970457e-11,1.6098263071846342e-09,0.0,0.010385581253083512,0.0001161474181191598,3.6548427685449554e-10,3.1945719213139334e-12,0.014651781129347712,0.0008651820983328148,0.0,9.832258362332353e-08,0.93575155031661,0.09125346527994031,0.0,0.0,-0.0,0.0
WALC,0.0,1.9101527956952236e-13,0.0,5.466298260118567e-06,0.0,0.0,0.0,0.0,0.008697800725062132,4.1062043632009042e-19,1.4224484646456995e-16,0.0,0.0,2.6241635232934846e-17,3.6576854629677007e-16,0.016860776579894692,0.0,2.2095131234849716e-19,1.762911118155772e-18,1.8431510494056617e-18,0.0,0.0,-0.0,0.0,0.0,3.765955153472691e-19,-0.0,-0.0,0.0,9.587988619727433e-19,0.0,0.0,3.855627571066127e-05,3.238694400141244e-20,0.0,0.0911430829065595,1.5671910380955855e-16,0.0,2.0085120512091257e-14,0.0,0.000336830797875056,0.0,9.786786388816908e-19,0.0,1.1354362386527129e-18,2.7514685417228413e-17,0.00013739410244998726,1.6060711839348933e-06,9.630397846798193e-08,2.500339319470266e-17,5.425373660514817e-07,3.837659860341101e-09,0.0,5.8147315542980145e-18,6.314703999938856e-18,0.0,0.0,1.1101560787800397e-18,5.056800486868886e-17,0.0,0.038429952150346315,3.648432864292662e-12,1.1480624095235164e-17,1.0034817281182124e-19,0.05756401402501229,0.0025057061730332916,0.0,3.0885176029093466e-15,2.939390960447658e-08,0.5592707511271597,0.0,0.0,-0.0,0.0
WAUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
WAUW,0.0,8.746350527713828e-05,0.0,0.0002197055134444881,0.0,0.0,0.0,0.0,1.9176876270291416e-05,1.8801795741115885e-10,6.51321344943586e-08,0.0,0.0,1.2015716265468567e-08,1.6748083845091088e-07,3.6574544943064644e-05,0.0,1.0117083993037205e-10,8.072149318810051e-10,8.439557919113021e-10,0.0,0.0,-0.0,0.0,0.0,1.7243837204098718e-10,-0.0,-0.0,0.0,4.390219961086694e-10,0.0,0.0,6.968185650538714e-05,1.4829576220089412e-11,0.0,0.00011471493691321591,7.175971573565559e-08,0.0,9.196725245541807e-06,0.0,1.929772712685473e-05,0.0,4.481246970889392e-10,0.0,5.199020396434349e-10,1.2598630008091422e-08,0.0002483091521456046,2.902614936572903e-06,1.7404793084432256e-07,1.1448740737179068e-08,6.262787331287695e-05,0.0007801187419407365,0.0,2.6624927866013157e-09,2.891423910521251e-09,0.0,0.0,5.083265709091355e-10,2.3154456390370443e-08,0.0,6.631653687989867e-05,0.0016705717354050934,5.256834052235985e-09,4.5948172115118614e-11,9.355811292045916e-05,5.524570954069724e-06,0.0,1.4141935465548873e-06,0.00597518816566663,0.0005826937990455731,0.0,0.5633110794272698,-0.0,0.0
WWA,0.0,2.020805887400024e-06,0.0013883175392309058,2.934959782445678e-05,0.00037927954077679796,0.0,0.001138312322433023,0.0,0.00010181565648547115,4.34407235417204e-12,1.5048493703525679e-09,0.0,0.0,2.7761784865182997e-10,3.869571237693787e-09,2.6091135457625177e-06,0.0,2.3375078361733656e-12,1.8650346582538845e-11,1.9499228021970147e-11,5.322351652706482e-05,0.0,-0.0,0.0,0.0,3.984112874620705e-12,-0.0,-0.0,0.0,1.0143410461579172e-11,0.0,0.0,0.00036413006468546765,3.4263084744028905e-13,0.0,0.00024202535099912849,1.657976725004059e-09,0.0,2.1248629885234105e-07,0.0,8.35081310572866e-05,0.0,1.0353724371065022e-11,0.029803938421078705,1.2012108355979089e-11,2.9108581473901293e-10,0.0006158432019954397,0.0002573542583646729,0.00045334867999948696,2.645181280089319e-10,3.856156165708844e-06,1.8041334786796652e-05,0.00043155380776172913,6.151572683115858e-11,6.680507993403991e-11,0.00029981236407723304,0.0,1.1744662233238322e-11,5.349735486240352e-10,0.0,5.348455360462131e-06,3.8597826459547354e-05,1.2145684269322462e-10,1.0616123425569086e-12,6.979872818675493e-06,5.1701618134578074e-05,0.0003776705014054582,3.2674320972455096e-08,0.00013818456641961612,2.6750479138768154e-05,0.0,0.013015049697916978,1.0,0.0
YAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016518636058288568,0.001241774006966035,0.0,0.0,0.00581871397859488,4.6468560777338445e-09,0.0,0.0,1.5923781532664696e-07,1.2705157171794049e-06,1.3283439835896974e-06,0.0,0.0,-0.0,0.0,0.0,2.7140932764013855e-07,-0.0,-0.0,0.0,6.909985484829525e-07,0.0,0.0,0.0,2.6597006939112733e-08,0.0,0.0,1.9910162516915116e-09,0.0,6.341373067307584e-07,0.0,0.0,0.0,7.053257421552347e-07,0.0,9.324499871630135e-07,3.4955652817190213e-10,0.0,0.0,0.0,2.0533441570525097e-05,0.0,0.0,0.0,9.761768200117218e-06,4.55095585854094e-06,0.0,0.0,8.000804646849288e-07,3.644395018580676e-05,0.0,0.0,0.0,8.273992492193247e-06,7.23201127014439e-08,0.0,0.0,0.0,3.9237646155125386e-08,0.0,0.0,0.0,0.0,-0.0,1.0
